id,direction,path_family,entry_mode,continuation_or_fade,graph,origin_id,primitive_ids,context_conditions,has_fvg,has_ifvg,has_rb,has_sweep,entry_seq,entry_ts,entry_price,structural_stop,structural_target,natural_rr,executed_target,executed_rr,expiry_seq,expiry_rule,eligible,rejected,rejection_reason,outcome
SETUP-002544,short,formation_continuation,formation_close,continuation,rb:bearish:formation_close,RB-000005,RB-000005,rb_confirmed,False,False,True,False,85,2025-07-06 23:25:00+00:00,23001.5,23005.5,22998.5,0.75,22998.5,0.75,205,120_bars_or_segment_end,True,False,,WIN
SETUP-042635,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000075,LVL-000075,liquidity_accepted,False,False,False,False,86,2025-07-06 23:26:00+00:00,23001.25,23002.75,22998.5,1.8333,22999.75,1.0,206,120_bars_or_segment_end,True,False,,LOSS
SETUP-042636,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000076,LVL-000076,liquidity_accepted,False,False,False,False,86,2025-07-06 23:26:00+00:00,23001.25,23002.75,22998.5,1.8333,22999.75,1.0,206,120_bars_or_segment_end,True,False,,LOSS
SETUP-002206,long,fade,retest,fade,ifvg:bullish:retest (from FVG-000006),IFVG-000016,IFVG-000016|FVG-000006,ifvg_retest,True,True,False,False,88,2025-07-06 23:28:00+00:00,22996.25,22992.0,22998.5,0.5294,22998.5,0.5294,208,120_bars_or_segment_end,True,False,,LOSS
SETUP-002982,long,formation_continuation,first_touch,continuation,rb:bullish:first_touch,RB-000004,RB-000004,rb_revisit,False,False,True,False,88,2025-07-06 23:28:00+00:00,22992.25,22989.5,22994.25,0.7273,22994.25,0.7273,208,120_bars_or_segment_end,True,False,,LOSS
SETUP-042641,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000081,LVL-000081,liquidity_accepted,False,False,False,False,88,2025-07-06 23:28:00+00:00,22996.5,22998.0,22995.75,0.5,22995.75,0.5,208,120_bars_or_segment_end,True,False,,WIN
SETUP-042645,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000085,LVL-000085,liquidity_accepted,False,False,False,False,88,2025-07-06 23:28:00+00:00,22998.5,23000.0,22996.5,1.3333,22997.0,1.0,208,120_bars_or_segment_end,True,False,,WIN
SETUP-042647,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000087,LVL-000087,liquidity_accepted,False,False,False,False,88,2025-07-06 23:28:00+00:00,22994.25,22995.75,22991.75,1.6667,22992.75,1.0,208,120_bars_or_segment_end,True,False,,WIN
SETUP-042652,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000092,LVL-000092,liquidity_accepted,False,False,False,False,88,2025-07-06 23:28:00+00:00,22995.75,22997.25,22994.25,1.0,22994.25,1.0,208,120_bars_or_segment_end,True,False,,WIN
SETUP-042653,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000093,LVL-000093,liquidity_accepted,False,False,False,False,89,2025-07-06 23:29:00+00:00,22990.0,22988.5,22990.75,0.5,22990.75,0.5,209,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-042654,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000094,LVL-000094,liquidity_accepted,False,False,False,False,89,2025-07-06 23:29:00+00:00,22990.0,22988.5,22990.75,0.5,22990.75,0.5,209,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-005432,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000091,LVL-000091,liquidity_sweep,False,False,False,True,90,2025-07-06 23:30:00+00:00,22986.0,22981.5,22988.25,0.5,22988.25,0.5,210,120_bars_or_segment_end,True,False,,LOSS
SETUP-042651,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000091,LVL-000091,liquidity_accepted,False,False,False,False,90,2025-07-06 23:30:00+00:00,22985.25,22983.75,22988.25,2.0,22986.75,1.0,210,120_bars_or_segment_end,True,False,,LOSS
SETUP-005187,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000077,LVL-000077,liquidity_sweep,False,False,False,True,92,2025-07-06 23:32:00+00:00,22983.0,22980.0,22985.25,0.75,22985.25,0.75,212,120_bars_or_segment_end,True,False,,WIN
SETUP-005208,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000078,LVL-000078,liquidity_sweep,False,False,False,True,92,2025-07-06 23:32:00+00:00,22983.0,22980.0,22985.25,0.75,22985.25,0.75,212,120_bars_or_segment_end,True,False,,WIN
SETUP-005339,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000086,LVL-000086,liquidity_sweep,False,False,False,True,92,2025-07-06 23:32:00+00:00,22983.0,22980.0,22985.25,0.75,22985.25,0.75,212,120_bars_or_segment_end,True,False,,WIN
SETUP-041507,long,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000001,VWAP-000001,vwap_bounce,False,False,False,False,94,2025-07-06 23:34:00+00:00,22991.75,22988.25,22994.25,0.7143,22994.25,0.7143,214,120_bars_or_segment_end,True,False,,LOSS
SETUP-000771,long,retracement_continuation,midpoint,continuation,fvg:bullish:formed -> midpoint -> continuation,FVG-000026,FVG-000026,fvg_fresh|consequent_encroach,True,False,False,False,95,2025-07-06 23:35:00+00:00,22986.875,22984.5,22988.25,0.5789,22988.25,0.5789,215,120_bars_or_segment_end,True,False,,LOSS
SETUP-041508,short,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000001,VWAP-000001,vwap_bounce,False,False,False,False,95,2025-07-06 23:35:00+00:00,22985.0,22991.25,22981.5,0.56,22981.5,0.56,215,120_bars_or_segment_end,True,False,,LOSS
SETUP-003418,short,retracement_continuation,midpoint,continuation,displacement:good -> retrace_50 -> continuation,DISP-000025,DISP-000025,good_displacement,False,False,False,False,97,2025-07-06 23:37:00+00:00,22987.375,22991.25,22985.25,0.5484,22985.25,0.5484,217,120_bars_or_segment_end,True,False,,LOSS
SETUP-000769,short,retracement_continuation,full_fill,continuation,fvg:bearish:formed -> full_fill -> continuation,FVG-000024,FVG-000024,fvg_fresh|full_fill_hold,True,False,False,False,99,2025-07-06 23:39:00+00:00,23000.0,23000.5,22998.5,3.0,22999.5,1.0,219,120_bars_or_segment_end,True,False,,WIN
SETUP-005180,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000075,LVL-000075,liquidity_sweep,False,False,False,True,99,2025-07-06 23:39:00+00:00,22998.75,23002.0,22996.5,0.6923,22996.5,0.6923,219,120_bars_or_segment_end,True,False,,WIN
SETUP-005183,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000076,LVL-000076,liquidity_sweep,False,False,False,True,99,2025-07-06 23:39:00+00:00,22998.75,23002.0,22996.5,0.6923,22996.5,0.6923,219,120_bars_or_segment_end,True,False,,WIN
SETUP-000772,long,retracement_continuation,first_touch,continuation,fvg:bullish:formed -> first_touch -> continuation,FVG-000029,FVG-000029,fvg_fresh|first_touch,True,False,False,False,100,2025-07-06 23:40:00+00:00,22996.25,22991.75,22998.5,0.5,22998.5,0.5,220,120_bars_or_segment_end,True,False,,LOSS
SETUP-000773,long,retracement_continuation,midpoint,continuation,fvg:bullish:formed -> midpoint -> continuation,FVG-000029,FVG-000029,fvg_fresh|consequent_encroach,True,False,False,False,100,2025-07-06 23:40:00+00:00,22994.25,22991.75,22995.75,0.6,22995.75,0.6,220,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-042656,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000097,LVL-000097,liquidity_accepted,False,False,False,False,101,2025-07-06 23:41:00+00:00,22993.25,22994.75,22991.75,1.0,22991.75,1.0,221,120_bars_or_segment_end,True,False,,WIN
SETUP-005454,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000093,LVL-000093,liquidity_sweep,False,False,False,True,102,2025-07-06 23:42:00+00:00,22991.75,22988.75,22993.25,0.5,22993.25,0.5,222,120_bars_or_segment_end,True,False,,WIN
SETUP-005463,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000094,LVL-000094,liquidity_sweep,False,False,False,True,102,2025-07-06 23:42:00+00:00,22991.75,22988.75,22993.25,0.5,22993.25,0.5,222,120_bars_or_segment_end,True,False,,WIN
SETUP-041514,long,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000001,VWAP-000001,vwap_bounce,False,False,False,False,102,2025-07-06 23:42:00+00:00,22991.75,22988.75,22993.25,0.5,22993.25,0.5,222,120_bars_or_segment_end,True,False,,WIN
SETUP-005455,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000093,LVL-000093,liquidity_sweep,False,False,False,True,103,2025-07-06 23:43:00+00:00,22990.5,22988.75,22991.5,0.5714,22991.5,0.5714,223,120_bars_or_segment_end,True,False,,WIN
SETUP-005464,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000094,LVL-000094,liquidity_sweep,False,False,False,True,103,2025-07-06 23:43:00+00:00,22990.5,22988.75,22991.5,0.5714,22991.5,0.5714,223,120_bars_or_segment_end,True,False,,WIN
SETUP-041516,long,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000001,VWAP-000001,vwap_bounce,False,False,False,False,104,2025-07-06 23:44:00+00:00,22990.75,22989.75,22991.5,0.75,22991.5,0.75,224,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-005173,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000074,LVL-000074,liquidity_sweep,False,False,False,True,105,2025-07-06 23:45:00+00:00,22988.0,22992.5,22985.25,0.6111,22985.25,0.6111,225,120_bars_or_segment_end,True,False,,WIN
SETUP-005241,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000079,LVL-000079,liquidity_sweep,False,False,False,True,105,2025-07-06 23:45:00+00:00,22988.0,22992.5,22985.25,0.6111,22985.25,0.6111,225,120_bars_or_segment_end,True,False,,WIN
SETUP-005426,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000090,LVL-000090,liquidity_sweep,False,False,False,True,105,2025-07-06 23:45:00+00:00,22988.0,22992.5,22985.25,0.6111,22985.25,0.6111,225,120_bars_or_segment_end,True,False,,WIN
SETUP-041517,short,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000001,VWAP-000001,vwap_bounce,False,False,False,False,105,2025-07-06 23:45:00+00:00,22988.0,22992.5,22985.25,0.6111,22985.25,0.6111,225,120_bars_or_segment_end,True,False,,WIN
SETUP-005148,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000072,LVL-000072,liquidity_sweep,False,False,False,True,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-005174,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000074,LVL-000074,liquidity_sweep,False,False,False,True,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-005280,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000082,LVL-000082,liquidity_sweep,False,False,False,True,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-005301,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000083,LVL-000083,liquidity_sweep,False,False,False,True,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-005322,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000084,LVL-000084,liquidity_sweep,False,False,False,True,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-005456,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000093,LVL-000093,liquidity_sweep,False,False,False,True,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-005465,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000094,LVL-000094,liquidity_sweep,False,False,False,True,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-005509,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000100,LVL-000100,liquidity_sweep,False,False,False,True,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-041518,short,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000001,VWAP-000001,vwap_bounce,False,False,False,False,106,2025-07-06 23:46:00+00:00,22987.75,22992.0,22985.25,0.5882,22985.25,0.5882,226,120_bars_or_segment_end,True,False,,WIN
SETUP-041519,short,formation_continuation,formation_close,continuation,vwap:break_accept_below -> continuation,VWAP-000001,VWAP-000001,vwap_accept_below,False,False,False,False,106,2025-07-06 23:46:00+00:00,22987.75,22991.104125721406,22985.25,0.7454,22985.25,0.7454,226,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-041522,long,formation_continuation,formation_close,continuation,vwap:break_accept_above -> continuation,VWAP-000001,VWAP-000001,vwap_accept_above,False,False,False,False,108,2025-07-06 23:48:00+00:00,22991.0,22990.09999070717,22991.5,0.5555,22991.5,0.5555,228,120_bars_or_segment_end,True,False,,LOSS
SETUP-001533,short,fade,formation_close,fade,ifvg:bearish:formation_close (from FVG-000028),IFVG-000025,IFVG-000025|FVG-000028,ifvg_activation,True,True,False,False,109,2025-07-06 23:49:00+00:00,22987.0,22990.5,22985.25,0.5,22985.25,0.5,229,120_bars_or_segment_end,True,False,,WIN
SETUP-042659,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000100,LVL-000100,liquidity_accepted,False,False,False,False,109,2025-07-06 23:49:00+00:00,22988.5,22987.0,22990.0,1.0,22990.0,1.0,229,120_bars_or_segment_end,True,False,,LOSS
SETUP-001534,short,fade,next_bar,fade,ifvg:bearish:next_bar (from FVG-000028),IFVG-000025,IFVG-000025|FVG-000028,ifvg_activation,True,True,False,False,110,2025-07-06 23:50:00+00:00,22987.5,22990.5,22985.25,0.75,22985.25,0.75,230,120_bars_or_segment_end,True,False,,WIN
SETUP-002210,short,fade,retest,fade,ifvg:bearish:retest (from FVG-000028),IFVG-000025,IFVG-000025|FVG-000028,ifvg_retest,True,True,False,False,110,2025-07-06 23:50:00+00:00,22987.25,22990.5,22985.25,0.6154,22985.25,0.6154,230,120_bars_or_segment_end,True,False,,WIN
SETUP-005149,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000072,LVL-000072,liquidity_sweep,False,False,False,True,110,2025-07-06 23:50:00+00:00,22987.0,22989.25,22985.25,0.7778,22985.25,0.7778,230,120_bars_or_segment_end,True,False,,WIN
SETUP-005281,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000082,LVL-000082,liquidity_sweep,False,False,False,True,110,2025-07-06 23:50:00+00:00,22987.0,22989.25,22985.25,0.7778,22985.25,0.7778,230,120_bars_or_segment_end,True,False,,WIN
SETUP-005302,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000083,LVL-000083,liquidity_sweep,False,False,False,True,110,2025-07-06 23:50:00+00:00,22987.0,22989.25,22985.25,0.7778,22985.25,0.7778,230,120_bars_or_segment_end,True,False,,WIN
SETUP-005323,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000084,LVL-000084,liquidity_sweep,False,False,False,True,110,2025-07-06 23:50:00+00:00,22987.0,22989.25,22985.25,0.7778,22985.25,0.7778,230,120_bars_or_segment_end,True,False,,WIN
SETUP-005510,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000100,LVL-000100,liquidity_sweep,False,False,False,True,110,2025-07-06 23:50:00+00:00,22987.0,22989.25,22985.25,0.7778,22985.25,0.7778,230,120_bars_or_segment_end,True,False,,WIN
SETUP-005150,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000072,LVL-000072,liquidity_sweep,False,False,False,True,112,2025-07-06 23:52:00+00:00,22987.5,22990.5,22985.25,0.75,22985.25,0.75,232,120_bars_or_segment_end,True,False,,WIN
SETUP-005282,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000082,LVL-000082,liquidity_sweep,False,False,False,True,112,2025-07-06 23:52:00+00:00,22987.5,22990.5,22985.25,0.75,22985.25,0.75,232,120_bars_or_segment_end,True,False,,WIN
SETUP-005303,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000083,LVL-000083,liquidity_sweep,False,False,False,True,112,2025-07-06 23:52:00+00:00,22987.5,22990.5,22985.25,0.75,22985.25,0.75,232,120_bars_or_segment_end,True,False,,WIN
SETUP-005324,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000084,LVL-000084,liquidity_sweep,False,False,False,True,112,2025-07-06 23:52:00+00:00,22987.5,22990.5,22985.25,0.75,22985.25,0.75,232,120_bars_or_segment_end,True,False,,WIN
SETUP-005511,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000100,LVL-000100,liquidity_sweep,False,False,False,True,112,2025-07-06 23:52:00+00:00,22987.5,22990.5,22985.25,0.75,22985.25,0.75,232,120_bars_or_segment_end,True,False,,WIN
SETUP-042657,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000098,LVL-000098,liquidity_accepted,False,False,False,False,113,2025-07-06 23:53:00+00:00,22984.0,22982.5,22985.0,0.6667,22985.0,0.6667,233,120_bars_or_segment_end,True,False,,LOSS
SETUP-042660,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000101,LVL-000101,liquidity_accepted,False,False,False,False,113,2025-07-06 23:53:00+00:00,22985.0,22983.5,22988.25,2.1667,22986.5,1.0,233,120_bars_or_segment_end,True,False,,LOSS
SETUP-005189,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000077,LVL-000077,liquidity_sweep,False,False,False,True,115,2025-07-06 23:55:00+00:00,22982.0,22979.5,22984.0,0.8,22984.0,0.8,235,120_bars_or_segment_end,True,False,,WIN
SETUP-005210,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000078,LVL-000078,liquidity_sweep,False,False,False,True,115,2025-07-06 23:55:00+00:00,22982.0,22979.5,22984.0,0.8,22984.0,0.8,235,120_bars_or_segment_end,True,False,,WIN
SETUP-005341,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000086,LVL-000086,liquidity_sweep,False,False,False,True,115,2025-07-06 23:55:00+00:00,22982.0,22979.5,22984.0,0.8,22984.0,0.8,235,120_bars_or_segment_end,True,False,,WIN
SETUP-005472,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000096,LVL-000096,liquidity_sweep,False,False,False,True,115,2025-07-06 23:55:00+00:00,22982.0,22979.5,22984.0,0.8,22984.0,0.8,235,120_bars_or_segment_end,True,False,,WIN
